[1705928985.150294] Voltage: 5.01V, Current: 583.20mA, Power: 2920.82mW
[1705928985.1992512] Voltage: 4.98V, Current: 413.60mA, Power: 2060.49mW
[1705928985.248328] Voltage: 5.03V, Current: 560.70mA, Power: 2819.04mW
[1705928985.2975957] Voltage: 4.98V, Current: 691.10mA, Power: 3439.02mW
[1705928985.3508077] Voltage: 4.97V, Current: 565.50mA, Power: 2811.50mW
[1705928985.400132] Voltage: 4.97V, Current: 660.60mA, Power: 3286.11mW
[1705928985.449353] Voltage: 4.97V, Current: 588.70mA, Power: 2925.69mW
[1705928985.4985561] Voltage: 4.98V, Current: 539.20mA, Power: 2687.62mW
[1705928985.551549] Voltage: 4.99V, Current: 555.70mA, Power: 2774.29mW
[1705928985.6007216] Voltage: 4.99V, Current: 607.10mA, Power: 3027.85mW
[1705928985.6499567] Voltage: 4.98V, Current: 556.50mA, Power: 2772.33mW
[1705928985.6990504] Voltage: 4.98V, Current: 597.90mA, Power: 2977.15mW
[1705928985.7482417] Voltage: 4.98V, Current: 613.80mA, Power: 3058.98mW
[1705928985.8013096] Voltage: 4.98V, Current: 603.00mA, Power: 3001.72mW
[1705928985.8504996] Voltage: 4.98V, Current: 539.40mA, Power: 2688.30mW
[1705928985.8996463] Voltage: 4.99V, Current: 619.10mA, Power: 3089.59mW
[1705928985.948902] Voltage: 4.98V, Current: 588.70mA, Power: 2932.54mW
[1705928985.9978836] Voltage: 4.98V, Current: 613.60mA, Power: 3057.50mW
[1705928986.051434] Voltage: 4.99V, Current: 546.90mA, Power: 2726.31mW
[1705928986.1004837] Voltage: 4.99V, Current: 632.00mA, Power: 3153.41mW
[1705928986.1495488] Voltage: 4.98V, Current: 635.20mA, Power: 3164.74mW
[1705928986.198958] Voltage: 4.97V, Current: 646.10mA, Power: 3211.70mW
[1705928986.2479513] Voltage: 4.98V, Current: 596.90mA, Power: 2971.88mW
[1705928986.3013031] Voltage: 4.97V, Current: 652.30mA, Power: 3239.95mW
[1705928986.350144] Voltage: 4.98V, Current: 392.90mA, Power: 1957.12mW
[1705928986.3994105] Voltage: 4.97V, Current: 618.20mA, Power: 3074.02mW
[1705928986.4485736] Voltage: 4.98V, Current: 400.90mA, Power: 1996.96mW
[1705928986.5017347] Voltage: 5.01V, Current: 590.50mA, Power: 2959.60mW
[1705928986.5510972] Voltage: 4.97V, Current: 400.40mA, Power: 1991.05mW
[1705928986.6003125] Voltage: 5.02V, Current: 547.80mA, Power: 2751.59mW
[1705928986.6492586] Voltage: 4.99V, Current: 650.80mA, Power: 3248.26mW
[1705928986.6984766] Voltage: 4.99V, Current: 586.20mA, Power: 2924.54mW
[1705928986.7516553] Voltage: 4.99V, Current: 702.30mA, Power: 3502.74mW
[1705928986.801036] Voltage: 4.98V, Current: 598.90mA, Power: 2979.58mW
[1705928986.8501225] Voltage: 4.99V, Current: 747.90mA, Power: 3730.22mW
[1705928986.8992658] Voltage: 4.97V, Current: 578.90mA, Power: 2878.46mW
[1705928986.9483745] Voltage: 4.99V, Current: 594.10mA, Power: 2964.03mW
[1705928987.001743] Voltage: 4.97V, Current: 575.70mA, Power: 2861.38mW
[1705928987.0508728] Voltage: 4.98V, Current: 606.80mA, Power: 3023.30mW
[1705928987.0999212] Voltage: 4.98V, Current: 538.40mA, Power: 2681.72mW
[1705928987.1490483] Voltage: 4.99V, Current: 616.10mA, Power: 3074.02mW
[1705928987.2024148] Voltage: 4.98V, Current: 587.80mA, Power: 2929.55mW
[1705928987.251516] Voltage: 4.98V, Current: 613.40mA, Power: 3056.48mW
[1705928987.3006742] Voltage: 4.98V, Current: 592.00mA, Power: 2949.95mW
[1705928987.3497202] Voltage: 4.97V, Current: 621.70mA, Power: 3092.90mW
[1705928987.3989577] Voltage: 4.99V, Current: 573.10mA, Power: 2859.22mW
[1705928987.4523726] Voltage: 4.99V, Current: 627.90mA, Power: 3132.07mW
[1705928987.5013514] Voltage: 4.98V, Current: 605.70mA, Power: 3015.42mW
[1705928987.5505595] Voltage: 4.98V, Current: 619.10mA, Power: 3080.46mW
[1705928987.5995758] Voltage: 4.98V, Current: 598.00mA, Power: 2978.84mW
[1705928987.648965] Voltage: 4.98V, Current: 628.00mA, Power: 3126.94mW
[1705928987.7022426] Voltage: 4.99V, Current: 563.70mA, Power: 2810.46mW
[1705928987.7519195] Voltage: 4.99V, Current: 619.70mA, Power: 3092.35mW
[1705928987.8005366] Voltage: 4.99V, Current: 617.80mA, Power: 3079.93mW
[1705928987.8496497] Voltage: 4.97V, Current: 633.90mA, Power: 3150.77mW
[1705928987.9026725] Voltage: 4.98V, Current: 587.80mA, Power: 2925.22mW
[1705928987.9519048] Voltage: 4.96V, Current: 612.30mA, Power: 3037.99mW
[1705928988.0012252] Voltage: 4.98V, Current: 395.70mA, Power: 1971.22mW
[1705928988.0502205] Voltage: 4.97V, Current: 620.90mA, Power: 3085.26mW
[1705928988.099673] Voltage: 4.98V, Current: 420.00mA, Power: 2092.80mW
[1705928988.1532373] Voltage: 5.01V, Current: 599.60mA, Power: 3005.11mW
[1705928988.202015] Voltage: 4.99V, Current: 413.00mA, Power: 2058.93mW
[1705928988.2510095] Voltage: 5.02V, Current: 543.90mA, Power: 2732.31mW
[1705928988.3001387] Voltage: 5.00V, Current: 626.10mA, Power: 3131.22mW
[1705928988.3494985] Voltage: 5.00V, Current: 401.60mA, Power: 2006.84mW
[1705928988.4025257] Voltage: 4.99V, Current: 376.00mA, Power: 1875.62mW
[1705928988.4517741] Voltage: 4.99V, Current: 394.20mA, Power: 1965.93mW
[1705928988.5007632] Voltage: 4.99V, Current: 383.10mA, Power: 1912.74mW
[1705928988.5498552] Voltage: 4.97V, Current: 380.80mA, Power: 1893.51mW
[1705928988.6031458] Voltage: 4.99V, Current: 380.50mA, Power: 1898.67mW
[1705928988.652323] Voltage: 4.99V, Current: 392.40mA, Power: 1956.85mW
[1705928988.7017891] Voltage: 4.98V, Current: 376.80mA, Power: 1878.22mW
[1705928988.7508206] Voltage: 4.99V, Current: 387.60mA, Power: 1934.60mW
[1705928988.800047] Voltage: 4.99V, Current: 379.20mA, Power: 1891.20mW
[1705928988.853105] Voltage: 4.99V, Current: 397.90mA, Power: 1986.02mW
[1705928988.902289] Voltage: 4.98V, Current: 374.80mA, Power: 1868.08mW
[1705928988.9515393] Voltage: 4.99V, Current: 373.40mA, Power: 1861.82mW
[1705928989.000601] Voltage: 4.99V, Current: 379.70mA, Power: 1894.33mW
[1705928989.0498707] Voltage: 4.99V, Current: 428.50mA, Power: 2136.52mW
[1705928989.1030645] Voltage: 4.99V, Current: 399.80mA, Power: 1993.87mW
[1705928989.1523058] Voltage: 4.99V, Current: 421.10mA, Power: 2101.91mW
[1705928989.201715] Voltage: 4.98V, Current: 388.50mA, Power: 1935.26mW
[1705928989.2505448] Voltage: 4.99V, Current: 399.10mA, Power: 1990.14mW
[1705928989.3036788] Voltage: 4.98V, Current: 411.80mA, Power: 2052.53mW
[1705928989.3528163] Voltage: 4.99V, Current: 417.40mA, Power: 2080.83mW
[1705928989.4020176] Voltage: 4.98V, Current: 428.20mA, Power: 2133.15mW
[1705928989.4509547] Voltage: 4.99V, Current: 412.40mA, Power: 2056.27mW
[1705928989.5001493] Voltage: 4.98V, Current: 392.90mA, Power: 1956.76mW
[1705928989.5533526] Voltage: 4.98V, Current: 396.50mA, Power: 1975.58mW
[1705928989.6025853] Voltage: 4.99V, Current: 391.80mA, Power: 1955.22mW
[1705928989.6517107] Voltage: 4.99V, Current: 394.10mA, Power: 1967.05mW
[1705928989.7008135] Voltage: 4.98V, Current: 402.90mA, Power: 2007.88mW
[1705928989.7500238] Voltage: 4.99V, Current: 395.00mA, Power: 1970.00mW
[1705928989.8031921] Voltage: 4.98V, Current: 396.50mA, Power: 1976.13mW
[1705928989.8524446] Voltage: 4.99V, Current: 446.40mA, Power: 2226.61mW
[1705928989.9016647] Voltage: 4.98V, Current: 417.70mA, Power: 2081.23mW
[1705928989.9508696] Voltage: 4.98V, Current: 408.20mA, Power: 2031.63mW
[1705928990.0040674] Voltage: 4.99V, Current: 416.10mA, Power: 2075.19mW
[1705928990.0530944] Voltage: 4.97V, Current: 406.20mA, Power: 2017.12mW
[1705928990.1023088] Voltage: 4.99V, Current: 401.70mA, Power: 2003.79mW
[1705928990.1514275] Voltage: 4.98V, Current: 395.00mA, Power: 1967.21mW
[1705928990.2006936] Voltage: 4.98V, Current: 395.90mA, Power: 1972.58mW
[1705928990.2540224] Voltage: 4.98V, Current: 389.80mA, Power: 1942.43mW
[1705928990.303094] Voltage: 4.98V, Current: 413.40mA, Power: 2059.63mW
[1705928990.3522701] Voltage: 4.99V, Current: 406.90mA, Power: 2029.71mW
[1705928990.4013166] Voltage: 4.99V, Current: 412.50mA, Power: 2058.98mW
[1705928990.4506607] Voltage: 4.99V, Current: 387.60mA, Power: 1933.29mW
[1705928990.5039687] Voltage: 4.98V, Current: 409.00mA, Power: 2038.22mW
[1705928990.5531037] Voltage: 4.98V, Current: 389.50mA, Power: 1941.25mW
[1705928990.6021876] Voltage: 4.99V, Current: 426.20mA, Power: 2124.71mW
[1705928990.6514962] Voltage: 4.99V, Current: 410.60mA, Power: 2048.11mW
[1705928990.7044532] Voltage: 4.99V, Current: 451.70mA, Power: 2254.91mW
[1705928990.7537608] Voltage: 4.98V, Current: 388.50mA, Power: 1934.32mW
[1705928990.8028564] Voltage: 4.98V, Current: 394.20mA, Power: 1964.61mW
[1705928990.8520992] Voltage: 4.98V, Current: 388.10mA, Power: 1933.89mW
[1705928990.9011831] Voltage: 4.98V, Current: 395.30mA, Power: 1968.44mW
[1705928990.954606] Voltage: 4.98V, Current: 379.70mA, Power: 1892.30mW
[1705928991.0036042] Voltage: 4.98V, Current: 386.40mA, Power: 1922.34mW
[1705928991.0526657] Voltage: 4.98V, Current: 385.00mA, Power: 1918.91mW
[1705928991.1018612] Voltage: 4.98V, Current: 398.10mA, Power: 1983.73mW
[1705928991.1511] Voltage: 4.99V, Current: 391.50mA, Power: 1952.69mW
[1705928991.2042956] Voltage: 4.98V, Current: 391.90mA, Power: 1953.10mW
[1705928991.2534287] Voltage: 4.98V, Current: 393.40mA, Power: 1960.84mW
[1705928991.3024247] Voltage: 4.98V, Current: 404.50mA, Power: 2016.29mW
[1705928991.3517163] Voltage: 4.99V, Current: 392.60mA, Power: 1957.24mW
[1705928991.4050138] Voltage: 4.98V, Current: 393.70mA, Power: 1962.00mW
[1705928991.4541402] Voltage: 4.99V, Current: 391.10mA, Power: 1950.53mW
[1705928991.5032356] Voltage: 4.99V, Current: 416.00mA, Power: 2074.73mW
[1705928991.552598] Voltage: 4.99V, Current: 440.20mA, Power: 2195.33mW
[1705928991.601674] Voltage: 4.98V, Current: 401.50mA, Power: 1999.82mW
[1705928991.654854] Voltage: 4.98V, Current: 378.70mA, Power: 1887.38mW
[1705928991.7041419] Voltage: 4.99V, Current: 406.30mA, Power: 2026.36mW
[1705928991.7533302] Voltage: 4.98V, Current: 381.30mA, Power: 1900.34mW
[1705928991.802284] Voltage: 4.99V, Current: 397.90mA, Power: 1984.76mW
[1705928991.8514216] Voltage: 4.99V, Current: 397.50mA, Power: 1983.92mW
[1705928991.9047983] Voltage: 4.98V, Current: 419.70mA, Power: 2092.17mW
[1705928991.9539032] Voltage: 4.98V, Current: 400.90mA, Power: 1998.33mW
[1705928992.0033038] Voltage: 4.98V, Current: 399.20mA, Power: 1988.47mW
[1705928992.0521848] Voltage: 4.99V, Current: 386.90mA, Power: 1930.32mW
[1705928992.1013224] Voltage: 4.98V, Current: 400.20mA, Power: 1994.49mW
[1705928992.1546242] Voltage: 4.99V, Current: 389.90mA, Power: 1944.30mW
[1705928992.2039542] Voltage: 4.98V, Current: 397.50mA, Power: 1981.45mW
[1705928992.2530382] Voltage: 4.99V, Current: 399.30mA, Power: 1993.23mW
[1705928992.302182] Voltage: 4.99V, Current: 397.10mA, Power: 1981.36mW
[1705928992.3553026] Voltage: 4.99V, Current: 393.00mA, Power: 1960.63mW
[1705928992.404424] Voltage: 4.98V, Current: 439.60mA, Power: 2190.80mW
[1705928992.4535663] Voltage: 4.98V, Current: 398.90mA, Power: 1988.09mW
[1705928992.5029771] Voltage: 4.99V, Current: 411.90mA, Power: 2054.63mW
[1705928992.5521474] Voltage: 4.98V, Current: 407.50mA, Power: 2029.69mW
[1705928992.6052048] Voltage: 4.98V, Current: 409.20mA, Power: 2038.27mW
[1705928992.6544135] Voltage: 4.98V, Current: 390.30mA, Power: 1944.37mW
[1705928992.7034626] Voltage: 4.98V, Current: 393.10mA, Power: 1956.45mW
[1705928992.7527745] Voltage: 4.98V, Current: 399.10mA, Power: 1989.39mW
[1705928992.8019822] Voltage: 4.98V, Current: 407.60mA, Power: 2031.53mW
[1705928992.8549993] Voltage: 4.99V, Current: 399.20mA, Power: 1992.46mW
[1705928992.9041295] Voltage: 4.99V, Current: 398.10mA, Power: 1987.05mW
[1705928992.9532635] Voltage: 4.99V, Current: 451.00mA, Power: 2250.97mW
[1705928993.002746] Voltage: 5.00V, Current: 543.50mA, Power: 2715.88mW
[1705928993.0558603] Voltage: 4.98V, Current: 405.00mA, Power: 2015.35mW
[1705928993.1049945] Voltage: 4.98V, Current: 414.50mA, Power: 2063.88mW
[1705928993.1541963] Voltage: 4.99V, Current: 455.50mA, Power: 2272.18mW
[1705928993.2032187] Voltage: 4.98V, Current: 455.30mA, Power: 2267.66mW
[1705928993.2523913] Voltage: 4.98V, Current: 403.70mA, Power: 2010.39mW
[1705928993.3055623] Voltage: 4.98V, Current: 390.80mA, Power: 1946.66mW
[1705928993.3547277] Voltage: 4.98V, Current: 403.40mA, Power: 2010.26mW
[1705928993.4038937] Voltage: 4.98V, Current: 405.50mA, Power: 2020.61mW
[1705928993.45302] Voltage: 4.98V, Current: 409.70mA, Power: 2041.68mW
[1705928993.5022068] Voltage: 4.98V, Current: 396.70mA, Power: 1976.71mW
[1705928993.5556028] Voltage: 4.98V, Current: 414.80mA, Power: 2067.02mW
[1705928993.604813] Voltage: 4.99V, Current: 390.80mA, Power: 1949.02mW
[1705928993.65403] Voltage: 4.98V, Current: 401.90mA, Power: 2002.86mW
[1705928993.7029445] Voltage: 4.98V, Current: 390.70mA, Power: 1945.33mW
[1705928993.7561219] Voltage: 4.98V, Current: 409.30mA, Power: 2039.60mW
[1705928993.8054636] Voltage: 4.98V, Current: 406.90mA, Power: 2027.96mW
[1705928993.854568] Voltage: 4.98V, Current: 407.60mA, Power: 2031.42mW
[1705928993.903539] Voltage: 4.99V, Current: 413.30mA, Power: 2061.66mW
[1705928993.952781] Voltage: 4.98V, Current: 399.20mA, Power: 1988.96mW
[1705928994.0059328] Voltage: 4.99V, Current: 390.60mA, Power: 1947.95mW
[1705928994.0550926] Voltage: 4.99V, Current: 428.70mA, Power: 2138.17mW
[1705928994.1043034] Voltage: 4.98V, Current: 395.90mA, Power: 1971.17mW
[1705928994.153451] Voltage: 4.98V, Current: 406.20mA, Power: 2020.98mW
[1705928994.2027383] Voltage: 4.98V, Current: 398.00mA, Power: 1983.53mW
[1705928994.2558591] Voltage: 4.98V, Current: 395.30mA, Power: 1968.40mW
[1705928994.3050122] Voltage: 4.98V, Current: 418.50mA, Power: 2085.62mW
[1705928994.354233] Voltage: 4.98V, Current: 399.90mA, Power: 1993.23mW
[1705928994.4032712] Voltage: 4.99V, Current: 401.10mA, Power: 2001.55mW
[1705928994.4564383] Voltage: 4.98V, Current: 393.80mA, Power: 1962.82mW
[1705928994.5057137] Voltage: 4.98V, Current: 405.40mA, Power: 2019.69mW
[1705928994.5548325] Voltage: 4.98V, Current: 409.30mA, Power: 2038.83mW
[1705928994.6040125] Voltage: 4.99V, Current: 391.60mA, Power: 1953.66mW
[1705928994.6532652] Voltage: 4.99V, Current: 394.00mA, Power: 1964.93mW
[1705928994.7063332] Voltage: 4.99V, Current: 405.70mA, Power: 2023.58mW
[1705928994.7558575] Voltage: 4.98V, Current: 394.00mA, Power: 1962.31mW
[1705928994.8050277] Voltage: 4.98V, Current: 388.20mA, Power: 1934.98mW
[1705928994.8541222] Voltage: 4.98V, Current: 390.60mA, Power: 1946.92mW
[1705928994.9031787] Voltage: 4.98V, Current: 440.50mA, Power: 2195.74mW
[1705928994.9562926] Voltage: 4.99V, Current: 400.40mA, Power: 1996.09mW
[1705928995.0055006] Voltage: 4.99V, Current: 392.60mA, Power: 1958.54mW
[1705928995.0547378] Voltage: 4.99V, Current: 413.40mA, Power: 2062.21mW
[1705928995.103853] Voltage: 4.98V, Current: 425.10mA, Power: 2117.43mW
[1705928995.1571584] Voltage: 4.99V, Current: 416.80mA, Power: 2080.19mW
[1705928995.206153] Voltage: 4.98V, Current: 390.30mA, Power: 1945.44mW
[1705928995.2553036] Voltage: 4.99V, Current: 390.30mA, Power: 1945.79mW
[1705928995.3045988] Voltage: 4.99V, Current: 390.40mA, Power: 1946.84mW
[1705928995.353693] Voltage: 4.99V, Current: 392.80mA, Power: 1959.69mW
[1705928995.406806] Voltage: 4.98V, Current: 419.70mA, Power: 2091.27mW
[1705928995.4560878] Voltage: 4.98V, Current: 396.90mA, Power: 1978.38mW
[1705928995.5052867] Voltage: 4.98V, Current: 397.50mA, Power: 1979.20mW
[1705928995.5544405] Voltage: 4.99V, Current: 389.40mA, Power: 1941.26mW
[1705928995.6036897] Voltage: 4.99V, Current: 395.70mA, Power: 1973.37mW
[1705928995.6569207] Voltage: 4.99V, Current: 395.10mA, Power: 1970.27mW
[1705928995.7060308] Voltage: 4.98V, Current: 417.30mA, Power: 2079.76mW
[1705928995.755022] Voltage: 4.99V, Current: 441.10mA, Power: 2199.42mW
[1705928995.8044128] Voltage: 4.97V, Current: 407.90mA, Power: 2028.69mW
[1705928995.8575315] Voltage: 4.98V, Current: 412.50mA, Power: 2056.30mW
[1705928995.9065733] Voltage: 4.98V, Current: 401.50mA, Power: 2000.02mW
[1705928995.9558146] Voltage: 4.98V, Current: 402.40mA, Power: 2005.57mW
[1705928996.0049663] Voltage: 4.98V, Current: 414.60mA, Power: 2066.45mW
[1705928996.0541935] Voltage: 4.99V, Current: 456.50mA, Power: 2276.11mW
[1705928996.1075099] Voltage: 4.99V, Current: 398.70mA, Power: 1987.71mW
[1705928996.1565073] Voltage: 4.98V, Current: 395.10mA, Power: 1967.28mW
[1705928996.205961] Voltage: 4.99V, Current: 391.50mA, Power: 1952.80mW
[1705928996.2548387] Voltage: 4.98V, Current: 392.80mA, Power: 1957.64mW
[1705928996.3040102] Voltage: 4.99V, Current: 414.40mA, Power: 2066.56mW
[1705928996.3572848] Voltage: 4.99V, Current: 409.70mA, Power: 2044.24mW
[1705928996.406295] Voltage: 4.99V, Current: 412.90mA, Power: 2059.67mW
[1705928996.4556305] Voltage: 4.98V, Current: 405.60mA, Power: 2021.44mW
[1705928996.5047214] Voltage: 4.99V, Current: 416.70mA, Power: 2078.66mW
[1705928996.5579846] Voltage: 4.99V, Current: 417.90mA, Power: 2083.60mW
[1705928996.6071339] Voltage: 4.99V, Current: 392.90mA, Power: 1959.90mW
[1705928996.656333] Voltage: 4.97V, Current: 399.10mA, Power: 1984.67mW
[1705928996.7055395] Voltage: 4.98V, Current: 400.40mA, Power: 1995.40mW
[1705928996.7546859] Voltage: 4.98V, Current: 391.90mA, Power: 1952.80mW
[1705928996.807802] Voltage: 4.98V, Current: 408.30mA, Power: 2034.54mW
[1705928996.8570683] Voltage: 4.99V, Current: 396.40mA, Power: 1976.94mW
[1705928996.9061108] Voltage: 4.99V, Current: 421.80mA, Power: 2103.54mW
[1705928996.9553537] Voltage: 4.99V, Current: 402.80mA, Power: 2009.05mW
[1705928997.0046003] Voltage: 4.98V, Current: 400.00mA, Power: 1993.82mW
[1705928997.057597] Voltage: 4.97V, Current: 424.50mA, Power: 2108.42mW
[1705928997.1070032] Voltage: 4.98V, Current: 412.80mA, Power: 2057.55mW
[1705928997.155996] Voltage: 4.98V, Current: 399.80mA, Power: 1992.69mW
[1705928997.2053773] Voltage: 4.99V, Current: 395.80mA, Power: 1974.14mW
[1705928997.254594] Voltage: 4.99V, Current: 397.50mA, Power: 1982.17mW
[1705928997.307772] Voltage: 4.98V, Current: 410.80mA, Power: 2046.99mW
[1705928997.356733] Voltage: 4.99V, Current: 389.60mA, Power: 1943.02mW
[1705928997.4059305] Voltage: 4.99V, Current: 433.30mA, Power: 2161.05mW
[1705928997.4550307] Voltage: 4.99V, Current: 382.00mA, Power: 1905.21mW
[1705928997.5081728] Voltage: 4.98V, Current: 389.60mA, Power: 1938.35mW
[1705928997.5574148] Voltage: 4.98V, Current: 393.60mA, Power: 1961.21mW
[1705928997.6065767] Voltage: 4.98V, Current: 408.90mA, Power: 2035.83mW
[1705928997.6558526] Voltage: 4.98V, Current: 407.20mA, Power: 2029.38mW
[1705928997.7055385] Voltage: 4.98V, Current: 414.30mA, Power: 2064.94mW
[1705928997.758197] Voltage: 4.99V, Current: 392.00mA, Power: 1955.37mW
[1705928997.8073668] Voltage: 4.98V, Current: 389.50mA, Power: 1941.20mW
[1705928997.8564267] Voltage: 4.98V, Current: 392.30mA, Power: 1954.93mW
[1705928997.905622] Voltage: 4.98V, Current: 387.10mA, Power: 1927.83mW
[1705928997.9547064] Voltage: 4.98V, Current: 388.90mA, Power: 1938.13mW
[1705928998.0079947] Voltage: 4.98V, Current: 391.60mA, Power: 1949.84mW
[1705928998.05719] Voltage: 4.99V, Current: 389.20mA, Power: 1942.43mW
[1705928998.1063716] Voltage: 4.98V, Current: 409.00mA, Power: 2038.55mW
[1705928998.155503] Voltage: 4.99V, Current: 418.90mA, Power: 2091.64mW
[1705928998.2087212] Voltage: 4.99V, Current: 388.80mA, Power: 1939.35mW
[1705928998.2578852] Voltage: 4.99V, Current: 428.10mA, Power: 2135.11mW
[1705928998.3070424] Voltage: 4.98V, Current: 401.40mA, Power: 2000.77mW
[1705928998.3561385] Voltage: 4.98V, Current: 390.80mA, Power: 1945.35mW
[1705928998.4053392] Voltage: 4.99V, Current: 400.90mA, Power: 1999.71mW
[1705928998.458594] Voltage: 4.98V, Current: 387.20mA, Power: 1929.74mW
[1705928998.5076792] Voltage: 4.99V, Current: 399.90mA, Power: 1994.35mW
[1705928998.5570567] Voltage: 4.99V, Current: 391.60mA, Power: 1952.20mW
[1705928998.6066642] Voltage: 4.99V, Current: 400.50mA, Power: 1997.57mW
[1705928998.6556227] Voltage: 4.98V, Current: 399.40mA, Power: 1988.93mW
[1705928998.708625] Voltage: 4.98V, Current: 416.10mA, Power: 2073.83mW
[1705928998.757835] Voltage: 4.99V, Current: 391.90mA, Power: 1955.00mW
[1705928998.806816] Voltage: 4.98V, Current: 399.60mA, Power: 1991.94mW
[1705928998.8560133] Voltage: 4.99V, Current: 396.90mA, Power: 1979.47mW
[1705928998.9090862] Voltage: 4.99V, Current: 403.80mA, Power: 2014.73mW
[1705928998.9583] Voltage: 4.99V, Current: 408.90mA, Power: 2041.12mW
[1705928999.0075064] Voltage: 4.99V, Current: 409.90mA, Power: 2044.58mW
[1705928999.0566695] Voltage: 4.99V, Current: 396.10mA, Power: 1975.78mW
[1705928999.1058354] Voltage: 4.99V, Current: 417.70mA, Power: 2085.21mW
[1705928999.1589875] Voltage: 4.99V, Current: 386.50mA, Power: 1927.48mW
[1705928999.2083495] Voltage: 4.97V, Current: 394.00mA, Power: 1959.05mW
[1705928999.2573109] Voltage: 4.98V, Current: 390.40mA, Power: 1945.52mW
[1705928999.306385] Voltage: 4.98V, Current: 387.90mA, Power: 1931.50mW
[1705928999.355932] Voltage: 4.98V, Current: 389.20mA, Power: 1939.25mW
[1705928999.4088569] Voltage: 4.99V, Current: 392.30mA, Power: 1956.25mW
[1705928999.4581158] Voltage: 4.99V, Current: 404.70mA, Power: 2018.33mW
[1705928999.5072207] Voltage: 4.99V, Current: 398.30mA, Power: 1986.45mW
[1705928999.5564992] Voltage: 4.98V, Current: 392.60mA, Power: 1956.82mW
[1705928999.6094363] Voltage: 4.98V, Current: 403.50mA, Power: 2011.01mW
[1705928999.6587214] Voltage: 4.98V, Current: 400.60mA, Power: 1996.47mW
[1705928999.7079644] Voltage: 4.98V, Current: 404.90mA, Power: 2015.57mW
[1705928999.7572536] Voltage: 4.98V, Current: 391.90mA, Power: 1951.84mW
[1705928999.8062747] Voltage: 4.98V, Current: 390.10mA, Power: 1940.76mW
[1705928999.859411] Voltage: 4.98V, Current: 389.10mA, Power: 1938.80mW
[1705928999.908624] Voltage: 4.98V, Current: 386.90mA, Power: 1927.98mW
[1705928999.9578483] Voltage: 4.99V, Current: 427.40mA, Power: 2131.44mW
[1705929000.0070815] Voltage: 4.98V, Current: 404.90mA, Power: 2014.62mW
[1705929000.0562756] Voltage: 4.98V, Current: 408.10mA, Power: 2031.98mW
[1705929000.1093185] Voltage: 4.99V, Current: 405.50mA, Power: 2022.25mW
[1705929000.1587002] Voltage: 4.99V, Current: 429.90mA, Power: 2144.14mW
[1705929000.2077854] Voltage: 4.99V, Current: 409.90mA, Power: 2045.12mW
[1705929000.25697] Voltage: 4.98V, Current: 422.30mA, Power: 2105.06mW
[1705929000.3102393] Voltage: 4.99V, Current: 403.20mA, Power: 2011.40mW
[1705929000.3592587] Voltage: 4.99V, Current: 394.00mA, Power: 1964.35mW
[1705929000.4084375] Voltage: 4.98V, Current: 390.70mA, Power: 1946.02mW
[1705929000.4576447] Voltage: 4.98V, Current: 415.90mA, Power: 2072.37mW
[1705929000.5068421] Voltage: 4.99V, Current: 404.10mA, Power: 2015.81mW
[1705929000.5599947] Voltage: 4.98V, Current: 405.00mA, Power: 2018.51mW
[1705929000.6093714] Voltage: 4.99V, Current: 392.40mA, Power: 1957.49mW
[1705929000.658517] Voltage: 4.99V, Current: 413.50mA, Power: 2061.64mW
[1705929000.7074225] Voltage: 4.98V, Current: 398.10mA, Power: 1984.26mW
[1705929000.756424] Voltage: 4.99V, Current: 396.90mA, Power: 1979.72mW
[1705929000.809715] Voltage: 4.99V, Current: 446.00mA, Power: 2224.33mW
[1705929000.8591874] Voltage: 4.98V, Current: 410.90mA, Power: 2046.45mW
[1705929000.9080658] Voltage: 4.97V, Current: 405.30mA, Power: 2014.29mW
[1705929000.9574356] Voltage: 4.98V, Current: 426.90mA, Power: 2127.55mW
[1705929001.010579] Voltage: 4.99V, Current: 409.40mA, Power: 2042.28mW
[1705929001.059596] Voltage: 4.98V, Current: 405.50mA, Power: 2019.22mW
[1705929001.1087503] Voltage: 4.98V, Current: 399.80mA, Power: 1992.17mW
[1705929001.157817] Voltage: 4.98V, Current: 397.90mA, Power: 1982.75mW
[1705929001.2070735] Voltage: 4.99V, Current: 400.30mA, Power: 1996.84mW
[1705929001.2602477] Voltage: 4.98V, Current: 407.20mA, Power: 2026.17mW
[1705929001.3094313] Voltage: 4.98V, Current: 399.20mA, Power: 1989.74mW
[1705929001.3586197] Voltage: 4.98V, Current: 394.80mA, Power: 1965.84mW
[1705929001.4077365] Voltage: 5.00V, Current: 390.00mA, Power: 1948.16mW
[1705929001.4571269] Voltage: 4.98V, Current: 461.70mA, Power: 2300.79mW
[1705929001.5102901] Voltage: 4.98V, Current: 404.70mA, Power: 2014.76mW
[1705929001.5592988] Voltage: 4.98V, Current: 443.90mA, Power: 2212.70mW
[1705929001.6084974] Voltage: 4.98V, Current: 398.40mA, Power: 1984.50mW
[1705929001.65763] Voltage: 4.98V, Current: 429.00mA, Power: 2136.47mW
[1705929001.7108479] Voltage: 4.99V, Current: 394.60mA, Power: 1969.28mW
[1705929001.76021] Voltage: 4.96V, Current: 400.20mA, Power: 1986.72mW
[1705929001.8093562] Voltage: 4.98V, Current: 395.80mA, Power: 1970.90mW
[1705929001.858463] Voltage: 4.98V, Current: 401.70mA, Power: 2001.94mW
